time,mae_abs,rmse_abs,ssim
2024-01-06 04:00:00,3.6792958,3.9333699,0.9159938843638475
2024-01-06 05:00:00,2.911253,3.0955606,0.9572744548412327
2024-01-06 06:00:00,2.4893715,2.6419966,0.9706166490113511
2024-01-06 07:00:00,2.160896,2.2759304,0.9776460493833025
2024-01-06 08:00:00,1.5083195,1.5874999,0.9823460955241444
2024-01-06 09:00:00,1.5284902,1.6195904,0.9825518901021921
2024-01-06 10:00:00,1.3899958,1.4661125,0.9844708570942575
2024-01-06 11:00:00,1.3922993,1.467347,0.9867052766557555
2024-01-06 12:00:00,1.2962327,1.3746799,0.9879061769703182
2024-01-06 13:00:00,0.9304374,0.98199826,0.9894491706923617
2024-01-06 14:00:00,1.1727892,1.2453632,0.9864904939094865
2024-01-06 15:00:00,1.3526669,1.4333004,0.9834695797209466
2024-01-06 16:00:00,1.3520316,1.4366381,0.9831034620182351
2024-01-06 17:00:00,1.1044189,1.2231189,0.9837771035557132
2024-01-06 18:00:00,1.1224719,1.2026066,0.9836866662386601
2024-01-06 19:00:00,1.3144596,1.3965969,0.9798820243282819
2024-01-06 20:00:00,1.2239249,1.2930553,0.9791877190429207
2024-01-06 21:00:00,1.1925424,1.2761221,0.9778220736072899
2024-01-06 22:00:00,1.3565227,1.4346604,0.9728451022525075
2024-01-06 23:00:00,1.2548873,1.3208258,0.9737980361846338
2024-01-07 00:00:00,1.2399555,1.3050599,0.9727486364606776
2024-01-07 01:00:00,1.1518615,1.2384133,0.9743794374862119
2024-01-07 02:00:00,1.0013475,1.0566623,0.9763543889498422
2024-01-07 03:00:00,2.5346835,2.6775684,0.9427281418142219
2024-01-07 04:00:00,2.9016085,3.0808692,0.9495261704227648
2024-01-07 05:00:00,2.390512,2.5230641,0.9685606655423543
2024-01-07 06:00:00,2.3980532,2.528007,0.9744678495854563
2024-01-07 07:00:00,2.3084297,2.4356127,0.9777004144243616
2024-01-07 08:00:00,1.4231142,1.504623,0.9832456683459863
2024-01-07 09:00:00,1.3194228,1.3995553,0.9853413269185888
2024-01-07 10:00:00,1.2944467,1.359428,0.986723296698592
2024-01-07 11:00:00,1.7370569,1.8348563,0.985311884629627
